sessions_id,user_id,traffic_medium,date,traffic_source,traffic_name
57681,3783,Email,04/06/21,Newsletter,
58177,3749,Email,04/10/21,Newsletter,
58961,3916,Email,04/15/21,Newsletter,
59422,3758,Email,04/18/21,Newsletter,
60778,3975,Email,04/26/21,Newsletter,
61154,3902,Email,04/29/21,Newsletter,
57425,4586,Email,04/04/21,Newsletter,
58788,4563,Email,04/13/21,Newsletter,
59542,4575,Email,04/18/21,Newsletter,
60270,4526,Email,04/24/21,Newsletter,
67495,3514,Email,06/12/21,Newsletter,
68558,3661,Email,06/19/21,Newsletter,
67017,2008,Email,06/08/21,Newsletter,
70261,1585,Email,06/28/21,Newsletter,
67170,3260,Email,06/10/21,Newsletter,
68409,3206,Email,06/18/21,Newsletter,
69434,3345,Email,06/24/21,Newsletter,
66374,3006,Email,06/05/21,Newsletter,
70219,2854,Email,06/28/21,Newsletter,
66514,2539,Email,06/06/21,Newsletter,
67025,2630,Email,06/08/21,Newsletter,
70471,2751,Email,06/30/21,Newsletter,
68359,4696,Email,06/17/21,Newsletter,
68720,4287,Email,06/20/21,Newsletter,
65884,3818,Email,06/01/21,Newsletter,
68264,4009,Email,06/17/21,Newsletter,
70136,3939,Email,06/27/21,Newsletter,
68059,5233,Email,06/15/21,Newsletter,
68553,5272,Email,06/19/21,Newsletter,
69324,5241,Email,06/23/21,Newsletter,
70452,5238,Email,06/30/21,Newsletter,
68200,4590,Email,06/16/21,Newsletter,
68640,4536,Email,06/19/21,Newsletter,
69638,4492,Email,06/26/21,Newsletter,
70129,4906,Email,06/27/21,Newsletter,
66164,5148,Email,06/03/21,Newsletter,
66217,5150,Email,06/04/21,Newsletter,
66318,5008,Email,06/05/21,Newsletter,
67786,5083,Email,06/13/21,Newsletter,
61828,1586,Email,05/04/21,Newsletter,
65540,1044,Email,05/30/21,Newsletter,
64069,2269,Email,05/20/21,Newsletter,
65013,2724,Email,05/26/21,Newsletter,
61938,3672,Email,05/05/21,Newsletter,
62442,3683,Email,05/08/21,Newsletter,
63988,3583,Email,05/19/21,Newsletter,
64260,3698,Email,05/22/21,Newsletter,
64693,3421,Email,05/24/21,Newsletter,
61845,554,Email,05/04/21,Newsletter,
63596,2070,Email,05/16/21,Newsletter,
63920,2021,Email,05/19/21,Newsletter,
61662,1669,Email,05/02/21,Newsletter,
62574,1772,Email,05/09/21,Newsletter,
63792,1702,Email,05/17/21,Newsletter,
62059,911,Email,05/06/21,Newsletter,
65384,1417,Email,05/29/21,Newsletter,
63046,3010,Email,05/12/21,Newsletter,
63183,2805,Email,05/14/21,Newsletter,
63877,2921,Email,05/18/21,Newsletter,
61433,2771,Email,05/02/21,Newsletter,
64202,2701,Email,05/21/21,Newsletter,
64243,2765,Email,05/21/21,Newsletter,
64956,2493,Email,05/26/21,Newsletter,
61281,4876,Email,05/01/21,Newsletter,
62664,4619,Email,05/09/21,Newsletter,
64158,4897,Email,05/21/21,Newsletter,
64190,4931,Email,05/21/21,Newsletter,
62235,4331,Email,05/07/21,Newsletter,
62667,4024,Email,05/09/21,Newsletter,
64030,4153,Email,05/20/21,Newsletter,
65526,4307,Email,05/30/21,Newsletter,
62746,3855,Email,05/10/21,Newsletter,
63141,4008,Email,05/13/21,Newsletter,
64110,4003,Email,05/20/21,Newsletter,
65585,3931,Email,05/30/21,Newsletter,
62006,4592,Email,05/05/21,Newsletter,
63345,4351,Email,05/15/21,Newsletter,
63353,4425,Email,05/15/21,Newsletter,
64109,4344,Email,05/20/21,Newsletter,
65463,4829,Email,05/30/21,Newsletter,
63414,4986,Email,05/15/21,Newsletter,
63518,5007,Email,05/16/21,Newsletter,
64004,5054,Email,05/19/21,Newsletter,
65696,5158,Email,05/30/21,Newsletter,
122572,212,Email,02/04/22,Newsletter,
123472,78,Email,02/07/22,Newsletter,
124346,50,Email,02/12/22,Newsletter,
125869,368,Email,02/18/22,Newsletter,
123921,1093,Email,02/09/22,Newsletter,
124526,1055,Email,02/12/22,Newsletter,
126252,1166,Email,02/19/22,Newsletter,
126878,1033,Email,02/21/22,Newsletter,
127824,2320,Email,02/26/22,Newsletter,
121982,3459,Email,02/01/22,Newsletter,
126610,3399,Email,02/20/22,Newsletter,
126961,3710,Email,02/21/22,Newsletter,
127907,3713,Email,02/26/22,Newsletter,
128241,3404,Email,02/27/22,Newsletter,
122016,508,Email,02/01/22,Newsletter,
122472,470,Email,02/04/22,Newsletter,
124114,666,Email,02/11/22,Newsletter,
127349,569,Email,02/23/22,Newsletter,
122029,256,Email,02/01/22,Newsletter,
125548,526,Email,02/16/22,Newsletter,
123657,1979,Email,02/08/22,Newsletter,
124463,1938,Email,02/12/22,Newsletter,
125034,1914,Email,02/13/22,Newsletter,
122679,1816,Email,02/05/22,Newsletter,
125317,1890,Email,02/15/22,Newsletter,
125679,1850,Email,02/17/22,Newsletter,
125969,1754,Email,02/18/22,Newsletter,
126042,1769,Email,02/19/22,Newsletter,
123881,836,Email,02/09/22,Newsletter,
124599,956,Email,02/13/22,Newsletter,
124808,913,Email,02/13/22,Newsletter,
125684,959,Email,02/17/22,Newsletter,
125799,766,Email,02/17/22,Newsletter,
126719,772,Email,02/20/22,Newsletter,
121940,1492,Email,02/01/22,Newsletter,
123167,1329,Email,02/06/22,Newsletter,
126354,3671,Email,02/20/22,Newsletter,
123596,2949,Email,02/08/22,Newsletter,
124841,3019,Email,02/13/22,Newsletter,
127314,3185,Email,02/23/22,Newsletter,
124174,3313,Email,02/11/22,Newsletter,
124715,2722,Email,02/13/22,Newsletter,
125029,2827,Email,02/13/22,Newsletter,
126066,2747,Email,02/19/22,Newsletter,
127623,2520,Email,02/25/22,Newsletter,
122192,4755,Email,02/02/22,Newsletter,
124548,5523,Email,02/12/22,Newsletter,
124747,4712,Email,02/13/22,Newsletter,
125187,4711,Email,02/14/22,Newsletter,
126047,4864,Email,02/19/22,Newsletter,
121974,6211,Email,02/01/22,Newsletter,
123848,5839,Email,02/09/22,Newsletter,
124639,5824,Email,02/13/22,Newsletter,
122884,6995,Email,02/05/22,Newsletter,
123866,6988,Email,02/09/22,Newsletter,
124642,7037,Email,02/13/22,Newsletter,
125826,7161,Email,02/18/22,Newsletter,
126121,7157,Email,02/19/22,Newsletter,
126199,6961,Email,02/19/22,Newsletter,
125819,4050,Email,02/18/22,Newsletter,
126583,3983,Email,02/20/22,Newsletter,
122240,5663,Email,02/02/22,Newsletter,
123269,5554,Email,02/06/22,Newsletter,
125915,5556,Email,02/18/22,Newsletter,
126212,5793,Email,02/19/22,Newsletter,
126400,5651,Email,02/20/22,Newsletter,
126465,5613,Email,02/20/22,Newsletter,
126722,5661,Email,02/20/22,Newsletter,
127546,5804,Email,02/24/22,Newsletter,
122060,5333,Email,02/01/22,Newsletter,
122387,5442,Email,02/03/22,Newsletter,
124582,5298,Email,02/13/22,Newsletter,
126794,5348,Email,02/20/22,Newsletter,
127334,5501,Email,02/23/22,Newsletter,
128706,5447,Email,02/28/22,Newsletter,
124915,4362,Email,02/13/22,Newsletter,
125323,5091,Email,02/15/22,Newsletter,
125690,5057,Email,02/17/22,Newsletter,
126407,4945,Email,02/20/22,Newsletter,
127516,5509,Email,02/24/22,Newsletter,
122589,6721,Email,02/04/22,Newsletter,
123310,6799,Email,02/06/22,Newsletter,
127998,6712,Email,02/26/22,Newsletter,
128279,7164,Email,02/27/22,Newsletter,
128398,6850,Email,02/27/22,Newsletter,
128653,6824,Email,02/28/22,Newsletter,
122406,6630,Email,02/03/22,Newsletter,
124275,6552,Email,02/11/22,Newsletter,
124692,6653,Email,02/13/22,Newsletter,
126108,7560,Email,02/19/22,Newsletter,
124036,7381,Email,02/10/22,Newsletter,
126038,7281,Email,02/19/22,Newsletter,
127111,7255,Email,02/22/22,Newsletter,
119133,212,Email,01/19/22,Newsletter,
121408,428,Email,01/29/22,Newsletter,
121451,182,Email,01/30/22,Newsletter,
118752,1145,Email,01/16/22,Newsletter,
119079,1045,Email,01/18/22,Newsletter,
121243,1316,Email,01/29/22,Newsletter,
121366,1320,Email,01/29/22,Newsletter,
115145,2320,Email,01/01/22,Newsletter,
115330,2365,Email,01/02/22,Newsletter,
115463,2353,Email,01/02/22,Newsletter,
120368,3651,Email,01/24/22,Newsletter,
115250,674,Email,01/01/22,Newsletter,
118687,701,Email,01/16/22,Newsletter,
118773,616,Email,01/16/22,Newsletter,
119294,620,Email,01/20/22,Newsletter,
119709,475,Email,01/22/22,Newsletter,
115636,417,Email,01/02/22,Newsletter,
120582,452,Email,01/26/22,Newsletter,
121203,352,Email,01/29/22,Newsletter,
117131,1908,Email,01/09/22,Newsletter,
118881,2069,Email,01/17/22,Newsletter,
119809,2048,Email,01/22/22,Newsletter,
120439,2094,Email,01/25/22,Newsletter,
115416,1780,Email,01/02/22,Newsletter,
117849,1972,Email,01/13/22,Newsletter,
118452,1769,Email,01/16/22,Newsletter,
121586,1798,Email,01/30/22,Newsletter,
115301,915,Email,01/02/22,Newsletter,
116068,1010,Email,01/05/22,Newsletter,
116394,943,Email,01/07/22,Newsletter,
116437,1192,Email,01/07/22,Newsletter,
117857,923,Email,01/13/22,Newsletter,
120483,772,Email,01/25/22,Newsletter,
115053,1520,Email,01/01/22,Newsletter,
115278,1396,Email,01/02/22,Newsletter,
121625,1357,Email,01/30/22,Newsletter,
120072,3326,Email,01/23/22,Newsletter,
121699,3203,Email,01/30/22,Newsletter,
118737,2824,Email,01/16/22,Newsletter,
120314,2881,Email,01/24/22,Newsletter,
115859,2551,Email,01/04/22,Newsletter,
116258,2755,Email,01/06/22,Newsletter,
118352,2494,Email,01/15/22,Newsletter,
118684,2676,Email,01/16/22,Newsletter,
121206,4916,Email,01/29/22,Newsletter,
121639,4711,Email,01/30/22,Newsletter,
115724,5950,Email,01/03/22,Newsletter,
115947,5842,Email,01/04/22,Newsletter,
117205,5943,Email,01/09/22,Newsletter,
120931,5973,Email,01/27/22,Newsletter,
118266,7104,Email,01/15/22,Newsletter,
118561,7150,Email,01/16/22,Newsletter,
118676,7145,Email,01/16/22,Newsletter,
118755,6939,Email,01/16/22,Newsletter,
115089,4319,Email,01/01/22,Newsletter,
115430,4196,Email,01/02/22,Newsletter,
119190,3949,Email,01/19/22,Newsletter,
119505,3984,Email,01/21/22,Newsletter,
119966,3949,Email,01/23/22,Newsletter,
121501,3946,Email,01/30/22,Newsletter,
118201,5610,Email,01/15/22,Newsletter,
119087,5829,Email,01/18/22,Newsletter,
119716,5537,Email,01/22/22,Newsletter,
115333,5425,Email,01/02/22,Newsletter,
115458,5424,Email,01/02/22,Newsletter,
116575,5471,Email,01/08/22,Newsletter,
118326,5447,Email,01/15/22,Newsletter,
119420,5446,Email,01/20/22,Newsletter,
119875,5442,Email,01/23/22,Newsletter,
117121,4483,Email,01/09/22,Newsletter,
118885,4500,Email,01/17/22,Newsletter,
120506,4574,Email,01/25/22,Newsletter,
121137,4473,Email,01/28/22,Newsletter,
115111,5200,Email,01/01/22,Newsletter,
115709,5057,Email,01/03/22,Newsletter,
116592,5021,Email,01/08/22,Newsletter,
119889,5123,Email,01/23/22,Newsletter,
120169,5205,Email,01/23/22,Newsletter,
120349,5057,Email,01/24/22,Newsletter,
121328,4990,Email,01/29/22,Newsletter,
115734,6704,Email,01/03/22,Newsletter,
116087,6787,Email,01/05/22,Newsletter,
116253,6799,Email,01/06/22,Newsletter,
116542,6705,Email,01/07/22,Newsletter,
119867,7164,Email,01/22/22,Newsletter,
115188,6538,Email,01/01/22,Newsletter,
117903,6518,Email,01/13/22,Newsletter,
120563,6500,Email,01/25/22,Newsletter,
121708,6519,Email,01/30/22,Newsletter,
115655,6422,Email,01/02/22,Newsletter,
116159,6285,Email,01/05/22,Newsletter,
116720,6285,Email,01/08/22,Newsletter,
117072,6248,Email,01/09/22,Newsletter,
117818,6339,Email,01/13/22,Newsletter,
120895,6347,Email,01/27/22,Newsletter,
117318,7246,Email,01/10/22,Newsletter,
121161,7268,Email,01/29/22,Newsletter,
121580,7407,Email,01/30/22,Newsletter,
121628,7285,Email,01/30/22,Newsletter,
129923,100,Email,03/06/22,Newsletter,
130481,10,Email,03/08/22,Newsletter,
128770,1523,Email,03/01/22,Newsletter,
129400,1314,Email,03/05/22,Newsletter,
130347,1204,Email,03/08/22,Newsletter,
129748,2390,Email,03/06/22,Newsletter,
131281,3458,Email,03/13/22,Newsletter,
131137,614,Email,03/12/22,Newsletter,
131331,634,Email,03/13/22,Newsletter,
131337,521,Email,03/13/22,Newsletter,
129285,233,Email,03/04/22,Newsletter,
130450,370,Email,03/08/22,Newsletter,
131143,352,Email,03/12/22,Newsletter,
129198,1769,Email,03/04/22,Newsletter,
129806,915,Email,03/06/22,Newsletter,
129905,762,Email,03/06/22,Newsletter,
131481,1382,Email,03/13/22,Newsletter,
129324,3103,Email,03/04/22,Newsletter,
129667,3279,Email,03/06/22,Newsletter,
130135,3057,Email,03/07/22,Newsletter,
130102,2766,Email,03/06/22,Newsletter,
130575,2777,Email,03/09/22,Newsletter,
130017,4916,Email,03/06/22,Newsletter,
128929,6092,Email,03/02/22,Newsletter,
130093,5856,Email,03/06/22,Newsletter,
130468,5937,Email,03/08/22,Newsletter,
130500,5973,Email,03/09/22,Newsletter,
130570,6980,Email,03/09/22,Newsletter,
130606,7144,Email,03/09/22,Newsletter,
128975,5663,Email,03/02/22,Newsletter,
129266,5784,Email,03/04/22,Newsletter,
129860,5663,Email,03/06/22,Newsletter,
131534,5703,Email,03/13/22,Newsletter,
129326,5442,Email,03/04/22,Newsletter,
129934,5530,Email,03/06/22,Newsletter,
130196,5347,Email,03/07/22,Newsletter,
130639,5298,Email,03/10/22,Newsletter,
129499,4572,Email,03/05/22,Newsletter,
130313,5074,Email,03/07/22,Newsletter,
131213,5177,Email,03/12/22,Newsletter,
130338,6370,Email,03/07/22,Newsletter,
130045,7539,Email,03/06/22,Newsletter,
130992,7615,Email,03/12/22,Newsletter,
129169,7399,Email,03/03/22,Newsletter,
130486,7555,Email,03/09/22,Newsletter,
130881,7412,Email,03/11/22,Newsletter,
130707,7699,Email,03/10/22,Newsletter,
5446,1143,Email,04/06/20,Newsletter,
5980,1025,Email,04/12/20,Newsletter,
6542,650,Email,04/19/20,Newsletter,
6818,285,Email,04/24/20,Newsletter,
5030,860,Email,04/01/20,Newsletter,
6127,942,Email,04/14/20,Newsletter,
10073,1034,Email,06/04/20,Newsletter,
10450,1032,Email,06/07/20,Newsletter,
12513,1306,Email,06/30/20,Newsletter,
10754,535,Email,06/12/20,Newsletter,
10992,665,Email,06/14/20,Newsletter,
12251,542,Email,06/28/20,Newsletter,
10203,1631,Email,06/06/20,Newsletter,
10833,1694,Email,06/13/20,Newsletter,
10917,1480,Email,06/13/20,Newsletter,
11026,1544,Email,06/14/20,Newsletter,
11890,1498,Email,06/24/20,Newsletter,
8392,205,Email,05/14/20,Newsletter,
7627,1201,Email,05/04/20,Newsletter,
8005,556,Email,05/10/20,Newsletter,
8149,478,Email,05/11/20,Newsletter,
9389,588,Email,05/27/20,Newsletter,
9605,1000,Email,05/30/20,Newsletter,
9364,1545,Email,05/26/20,Newsletter,
9585,1327,Email,05/30/20,Newsletter,
59188,2319,Email,04/17/21,Newsletter,
57463,299,Email,04/04/21,Newsletter,
58032,1878,Email,04/09/21,Newsletter,
57843,4247,Email,04/07/21,Newsletter,
57384,4524,Email,04/04/21,Newsletter,
60501,4589,Email,04/25/21,Newsletter,
60932,4345,Email,04/27/21,Newsletter,
70328,2197,Email,06/29/21,Newsletter,
68611,556,Email,06/19/21,Newsletter,
69400,1808,Email,06/24/21,Newsletter,
69146,1556,Email,06/21/21,Newsletter,
66349,4117,Email,06/05/21,Newsletter,
66205,5206,Email,06/04/21,Newsletter,
68901,5135,Email,06/20/21,Newsletter,
65299,2950,Email,05/29/21,Newsletter,
64002,2562,Email,05/19/21,Newsletter,
64580,2643,Email,05/23/21,Newsletter,
65363,2665,Email,05/29/21,Newsletter,
65520,2707,Email,05/30/21,Newsletter,
63382,4631,Email,05/15/21,Newsletter,
63896,5118,Email,05/18/21,Newsletter,
65320,4643,Email,05/29/21,Newsletter,
63195,3907,Email,05/14/21,Newsletter,
63208,3859,Email,05/14/21,Newsletter,
62422,4422,Email,05/08/21,Newsletter,
61573,4960,Email,05/02/21,Newsletter,
63161,4970,Email,05/14/21,Newsletter,
127615,157,Email,02/25/22,Newsletter,
128256,1301,Email,02/27/22,Newsletter,
124169,2421,Email,02/11/22,Newsletter,
127040,2265,Email,02/22/22,Newsletter,
127090,2184,Email,02/22/22,Newsletter,
127114,2219,Email,02/22/22,Newsletter,
127447,2437,Email,02/24/22,Newsletter,
127005,3488,Email,02/22/22,Newsletter,
127564,3514,Email,02/24/22,Newsletter,
128471,3649,Email,02/27/22,Newsletter,
125770,689,Email,02/17/22,Newsletter,
123748,1895,Email,02/09/22,Newsletter,
126201,1991,Email,02/19/22,Newsletter,
126668,1377,Email,02/20/22,Newsletter,
128509,1597,Email,02/28/22,Newsletter,
123808,3238,Email,02/09/22,Newsletter,
124061,3451,Email,02/10/22,Newsletter,
125333,3100,Email,02/15/22,Newsletter,
127968,3322,Email,02/26/22,Newsletter,
123726,3039,Email,02/08/22,Newsletter,
127014,2829,Email,02/22/22,Newsletter,
123493,2760,Email,02/07/22,Newsletter,
128084,2686,Email,02/27/22,Newsletter,
124619,4931,Email,02/13/22,Newsletter,
125074,4893,Email,02/14/22,Newsletter,
121995,5996,Email,02/01/22,Newsletter,
124104,6056,Email,02/11/22,Newsletter,
126703,5855,Email,02/20/22,Newsletter,
126837,5853,Email,02/21/22,Newsletter,
127047,5889,Email,02/22/22,Newsletter,
127147,6012,Email,02/22/22,Newsletter,
128461,5997,Email,02/27/22,Newsletter,
122400,7068,Email,02/03/22,Newsletter,
122874,7118,Email,02/05/22,Newsletter,
125793,7113,Email,02/17/22,Newsletter,
125922,6967,Email,02/18/22,Newsletter,
126045,7059,Email,02/19/22,Newsletter,
126528,6991,Email,02/20/22,Newsletter,
127722,6969,Email,02/25/22,Newsletter,
123778,4179,Email,02/09/22,Newsletter,
128647,4147,Email,02/28/22,Newsletter,
122642,3879,Email,02/05/22,Newsletter,
123542,4070,Email,02/07/22,Newsletter,
126154,3890,Email,02/19/22,Newsletter,
127435,5653,Email,02/24/22,Newsletter,
128555,5762,Email,02/28/22,Newsletter,
122564,5268,Email,02/04/22,Newsletter,
123237,5365,Email,02/06/22,Newsletter,
124889,5821,Email,02/13/22,Newsletter,
124974,5453,Email,02/13/22,Newsletter,
126416,5716,Email,02/20/22,Newsletter,
126661,5421,Email,02/20/22,Newsletter,
127437,5250,Email,02/24/22,Newsletter,
123843,4886,Email,02/09/22,Newsletter,
124812,4886,Email,02/13/22,Newsletter,
123982,4959,Email,02/10/22,Newsletter,
125192,5201,Email,02/14/22,Newsletter,
125768,5210,Email,02/17/22,Newsletter,
122310,6785,Email,02/03/22,Newsletter,
123499,6661,Email,02/07/22,Newsletter,
126835,6798,Email,02/21/22,Newsletter,
127000,6734,Email,02/22/22,Newsletter,
128602,6846,Email,02/28/22,Newsletter,
122443,6574,Email,02/04/22,Newsletter,
123482,6367,Email,02/07/22,Newsletter,
125357,6368,Email,02/15/22,Newsletter,
125527,6594,Email,02/16/22,Newsletter,
128064,6504,Email,02/26/22,Newsletter,
122053,6126,Email,02/01/22,Newsletter,
122088,6263,Email,02/01/22,Newsletter,
125542,6215,Email,02/16/22,Newsletter,
126729,6233,Email,02/20/22,Newsletter,
128340,6274,Email,02/27/22,Newsletter,
123777,7437,Email,02/09/22,Newsletter,
123914,7439,Email,02/09/22,Newsletter,
125848,7563,Email,02/18/22,Newsletter,
125980,7589,Email,02/18/22,Newsletter,
126183,7585,Email,02/19/22,Newsletter,
126949,7416,Email,02/21/22,Newsletter,
128144,7485,Email,02/27/22,Newsletter,
125296,7221,Email,02/15/22,Newsletter,
128584,7390,Email,02/28/22,Newsletter,
119551,185,Email,01/21/22,Newsletter,
117991,1278,Email,01/14/22,Newsletter,
115619,2318,Email,01/02/22,Newsletter,
116796,2377,Email,01/08/22,Newsletter,
117518,2724,Email,01/11/22,Newsletter,
120252,2334,Email,01/24/22,Newsletter,
115373,3995,Email,01/02/22,Newsletter,
115729,3545,Email,01/03/22,Newsletter,
116485,3672,Email,01/07/22,Newsletter,
117793,3460,Email,01/13/22,Newsletter,
118338,3583,Email,01/15/22,Newsletter,
118955,3560,Email,01/18/22,Newsletter,
120395,3549,Email,01/25/22,Newsletter,
118021,547,Email,01/14/22,Newsletter,
121706,667,Email,01/30/22,Newsletter,
118258,606,Email,01/15/22,Newsletter,
120555,429,Email,01/25/22,Newsletter,
117261,2396,Email,01/10/22,Newsletter,
121654,2173,Email,01/30/22,Newsletter,
121779,2030,Email,01/31/22,Newsletter,
120203,1866,Email,01/23/22,Newsletter,
116653,3282,Email,01/08/22,Newsletter,
116916,3345,Email,01/09/22,Newsletter,
118501,3150,Email,01/16/22,Newsletter,
119391,2822,Email,01/20/22,Newsletter,
119713,2831,Email,01/22/22,Newsletter,
120876,2916,Email,01/27/22,Newsletter,
120944,3024,Email,01/27/22,Newsletter,
116907,2583,Email,01/09/22,Newsletter,
118286,2690,Email,01/15/22,Newsletter,
118472,2485,Email,01/16/22,Newsletter,
119056,2641,Email,01/18/22,Newsletter,
120985,2592,Email,01/28/22,Newsletter,
115093,4661,Email,01/01/22,Newsletter,
117553,4894,Email,01/12/22,Newsletter,
118371,4662,Email,01/15/22,Newsletter,
118916,4894,Email,01/18/22,Newsletter,
119289,4882,Email,01/20/22,Newsletter,
121400,4835,Email,01/29/22,Newsletter,
115144,5870,Email,01/01/22,Newsletter,
115827,6062,Email,01/04/22,Newsletter,
116929,6075,Email,01/09/22,Newsletter,
117335,6056,Email,01/10/22,Newsletter,
118912,5959,Email,01/18/22,Newsletter,
120755,6082,Email,01/26/22,Newsletter,
115174,7055,Email,01/01/22,Newsletter,
115223,7180,Email,01/01/22,Newsletter,
118236,7031,Email,01/15/22,Newsletter,
121012,7139,Email,01/28/22,Newsletter,
121820,7019,Email,01/31/22,Newsletter,
115183,4232,Email,01/01/22,Newsletter,
115745,4109,Email,01/03/22,Newsletter,
117862,4824,Email,01/13/22,Newsletter,
117936,4112,Email,01/14/22,Newsletter,
119719,4327,Email,01/22/22,Newsletter,
120742,4601,Email,01/26/22,Newsletter,
121695,3855,Email,01/30/22,Newsletter,
116677,5679,Email,01/08/22,Newsletter,
120775,5653,Email,01/26/22,Newsletter,
121124,6271,Email,01/28/22,Newsletter,
115764,5444,Email,01/03/22,Newsletter,
116303,5466,Email,01/06/22,Newsletter,
116309,5377,Email,01/06/22,Newsletter,
118672,5249,Email,01/16/22,Newsletter,
119484,5248,Email,01/21/22,Newsletter,
121793,6172,Email,01/31/22,Newsletter,
117923,4404,Email,01/14/22,Newsletter,
120826,4592,Email,01/27/22,Newsletter,
117174,5134,Email,01/09/22,Newsletter,
117185,5127,Email,01/09/22,Newsletter,
120288,5134,Email,01/24/22,Newsletter,
115385,6891,Email,01/02/22,Newsletter,
115386,6908,Email,01/02/22,Newsletter,
116049,6873,Email,01/05/22,Newsletter,
116617,6795,Email,01/08/22,Newsletter,
119608,6888,Email,01/21/22,Newsletter,
119787,6792,Email,01/22/22,Newsletter,
120004,6948,Email,01/23/22,Newsletter,
120136,6696,Email,01/23/22,Newsletter,
120991,6828,Email,01/28/22,Newsletter,
121797,6719,Email,01/31/22,Newsletter,
121863,6797,Email,01/31/22,Newsletter,
115603,6639,Email,01/02/22,Newsletter,
116537,6398,Email,01/07/22,Newsletter,
117608,6506,Email,01/12/22,Newsletter,
118192,6531,Email,01/15/22,Newsletter,
119395,6565,Email,01/20/22,Newsletter,
119806,6615,Email,01/22/22,Newsletter,
120387,6440,Email,01/24/22,Newsletter,
117795,6493,Email,01/13/22,Newsletter,
119535,6217,Email,01/21/22,Newsletter,
120232,6144,Email,01/24/22,Newsletter,
115958,7247,Email,01/04/22,Newsletter,
118883,7331,Email,01/17/22,Newsletter,
120344,7206,Email,01/24/22,Newsletter,
120420,7310,Email,01/25/22,Newsletter,
120577,7244,Email,01/25/22,Newsletter,
121314,7348,Email,01/29/22,Newsletter,
130365,1291,Email,03/08/22,Newsletter,
129971,2724,Email,03/06/22,Newsletter,
130579,3494,Email,03/09/22,Newsletter,
131293,1793,Email,03/13/22,Newsletter,
129427,2609,Email,03/05/22,Newsletter,
130761,2508,Email,03/10/22,Newsletter,
130967,4668,Email,03/12/22,Newsletter,
130361,6989,Email,03/08/22,Newsletter,
131467,7086,Email,03/13/22,Newsletter,
130278,4091,Email,03/07/22,Newsletter,
130614,4207,Email,03/09/22,Newsletter,
130811,3850,Email,03/11/22,Newsletter,
128965,4484,Email,03/02/22,Newsletter,
129345,5185,Email,03/04/22,Newsletter,
130942,6623,Email,03/12/22,Newsletter,
131449,6478,Email,03/13/22,Newsletter,
129610,6214,Email,03/05/22,Newsletter,
130684,6214,Email,03/10/22,Newsletter,
130153,7601,Email,03/07/22,Newsletter,
130215,7470,Email,03/07/22,Newsletter,
130242,7436,Email,03/07/22,Newsletter,
129019,7211,Email,03/02/22,Newsletter,
129231,7272,Email,03/04/22,Newsletter,
131419,7272,Email,03/13/22,Newsletter,
130131,7698,Email,03/07/22,Newsletter,
130438,7649,Email,03/08/22,Newsletter,
16575,6,Email,08/14/20,Newsletter,
16892,26,Email,08/17/20,Newsletter,
17461,56,Email,08/23/20,Newsletter,
17834,147,Email,08/28/20,Newsletter,
15270,1200,Email,08/01/20,Newsletter,
15799,1538,Email,08/06/20,Newsletter,
16081,1131,Email,08/09/20,Newsletter,
17443,1136,Email,08/23/20,Newsletter,
17988,1103,Email,08/29/20,Newsletter,
16854,2261,Email,08/17/20,Newsletter,
16985,2288,Email,08/18/20,Newsletter,
17308,2398,Email,08/22/20,Newsletter,
17345,2410,Email,08/23/20,Newsletter,
17878,2431,Email,08/28/20,Newsletter,
18143,2177,Email,08/30/20,Newsletter,
15797,708,Email,08/06/20,Newsletter,
16278,475,Email,08/11/20,Newsletter,
16618,693,Email,08/15/20,Newsletter,
16972,530,Email,08/18/20,Newsletter,
17511,628,Email,08/24/20,Newsletter,
15543,869,Email,08/03/20,Newsletter,
15770,256,Email,08/06/20,Newsletter,
17411,322,Email,08/23/20,Newsletter,
15272,2048,Email,08/01/20,Newsletter,
15699,2059,Email,08/05/20,Newsletter,
16874,1969,Email,08/17/20,Newsletter,
16898,1938,Email,08/17/20,Newsletter,
17594,2162,Email,08/25/20,Newsletter,
17599,2162,Email,08/25/20,Newsletter,
15684,1972,Email,08/04/20,Newsletter,
15817,1824,Email,08/06/20,Newsletter,
16676,1648,Email,08/15/20,Newsletter,
17334,1765,Email,08/23/20,Newsletter,
15419,842,Email,08/02/20,Newsletter,
16950,1231,Email,08/18/20,Newsletter,
18128,1231,Email,08/30/20,Newsletter,
15338,1441,Email,08/01/20,Newsletter,
15542,1371,Email,08/03/20,Newsletter,
15865,1583,Email,08/07/20,Newsletter,
16810,1455,Email,08/16/20,Newsletter,
17311,1560,Email,08/23/20,Newsletter,
17359,1485,Email,08/23/20,Newsletter,
17566,1593,Email,08/25/20,Newsletter,
35901,214,Email,12/09/20,Newsletter,
37122,5,Email,12/13/20,Newsletter,
38213,368,Email,12/19/20,Newsletter,
39405,202,Email,12/25/20,Newsletter,
40114,672,Email,12/27/20,Newsletter,
40914,2,Email,12/31/20,Newsletter,
34186,1171,Email,12/02/20,Newsletter,
35244,1145,Email,12/06/20,Newsletter,
36810,1584,Email,12/13/20,Newsletter,
36871,1312,Email,12/13/20,Newsletter,
39004,1250,Email,12/22/20,Newsletter,
40050,1039,Email,12/27/20,Newsletter,
34766,2364,Email,12/05/20,Newsletter,
35075,2222,Email,12/06/20,Newsletter,
