transactions_id,sessions_id,payment_method_id,total_amount,transactions_timestamps,status,voucher_id
7799,76445,2,1330000,2021-08-14 10:40:29 UTC,completed,4
1814,17130,2,2610000,2020-08-20 17:52:33 UTC,completed,4
10924,109583,2,1255000,2021-12-16 07:02:56 UTC,completed,4
12401,125084,2,305000,2022-02-14 06:24:58 UTC,completed,4
1572,15223,2,2310000,2020-07-31 06:26:41 UTC,completed,4
2275,20755,2,1700000,2020-09-25 10:01:54 UTC,completed,4
3116,31950,2,1700000,2020-11-21 23:10:26 UTC,completed,4
18770,185880,2,4185000,2022-12-16 05:56:54 UTC,completed,4
15286,149637,2,600000,2022-06-26 13:03:05 UTC,completed,4
5478,55236,3,1600000,2021-03-22 21:36:55 UTC,completed,4
5948,59224,3,5130000,2021-04-17 12:59:38 UTC,completed,4
3248,33765,3,3850000,2020-11-29 18:13:36 UTC,completed,4
10930,109664,3,2975000,2021-12-16 16:39:32 UTC,completed,4
6018,59936,3,820000,2021-04-21 17:52:17 UTC,completed,4
9379,92961,3,2760000,2021-10-31 05:12:34 UTC,completed,4
7389,71909,3,2280000,2021-07-11 11:21:46 UTC,completed,4
10394,103766,3,615000,2021-11-29 05:38:11 UTC,completed,4
6032,60068,3,220000,2021-04-22 20:43:36 UTC,completed,4
8078,79267,3,2950000,2021-09-04 18:09:31 UTC,completed,4
239,3103,3,325000,2020-02-29 12:53:34 UTC,completed,4
3187,32884,3,325000,2020-11-26 11:49:49 UTC,completed,4
16197,156311,3,890000,2022-08-25 20:41:38 UTC,completed,4
11579,116325,3,175000,2022-01-06 18:32:37 UTC,completed,4
200,2674,3,740000,2020-02-20 15:47:22 UTC,completed,4
5096,52121,3,3150000,2021-03-06 11:24:08 UTC,completed,4
2693,26266,3,1710000,2020-10-25 15:06:10 UTC,completed,4
2027,18773,3,600000,2020-09-06 10:56:26 UTC,completed,4
6440,63541,3,1080000,2021-05-16 11:03:12 UTC,completed,4
3222,33359,3,300000,2020-11-28 15:02:02 UTC,completed,4
14945,147134,4,800000,2022-06-11 17:28:52 UTC,completed,4
13347,134733,4,1950000,2022-03-27 14:26:44 UTC,completed,4
2224,20392,4,1725000,2020-09-20 18:20:02 UTC,completed,4
15588,151949,4,1725000,2022-07-16 04:32:17 UTC,completed,4
12272,123667,4,1020000,2022-02-08 15:31:40 UTC,completed,4
7871,77141,4,870000,2021-08-19 23:24:38 UTC,completed,4
3951,42467,4,795000,2021-01-10 09:01:40 UTC,completed,4
9017,89050,4,2075000,2021-10-18 20:14:39 UTC,completed,4
2560,24438,4,2010000,2020-10-17 06:23:41 UTC,completed,4
5290,53636,4,100000,2021-03-14 10:15:32 UTC,completed,4
14612,144609,5,170000,2022-05-26 17:58:54 UTC,completed,4
4047,43350,5,1290000,2021-01-16 05:59:53 UTC,completed,4
14788,145954,5,2025000,2022-06-04 19:22:48 UTC,completed,4
15478,151171,5,60000,2022-07-08 19:51:34 UTC,completed,4
5388,54501,5,175000,2021-03-19 20:24:00 UTC,completed,4
7886,77308,5,2060000,2021-08-21 08:31:07 UTC,completed,4
19037,189209,5,1590000,2022-12-25 14:32:42 UTC,completed,4
7412,72256,6,480000,2021-07-13 13:13:36 UTC,completed,4
7237,70315,6,1930000,2021-06-28 21:54:32 UTC,completed,4
2127,19550,6,895000,2020-09-13 13:23:21 UTC,completed,4
12993,131133,6,4660000,2022-03-12 14:07:07 UTC,completed,4
7696,75250,6,500000,2021-08-05 07:09:55 UTC,completed,4
6134,60936,6,3400000,2021-04-27 19:42:40 UTC,completed,4
8019,78622,6,305000,2021-08-30 03:24:52 UTC,completed,4
1720,16402,6,2150000,2020-08-12 18:54:59 UTC,completed,4
10865,108907,6,2320000,2021-12-13 19:32:19 UTC,completed,4
5003,51349,6,2800000,2021-03-01 04:38:12 UTC,completed,4
6646,65314,6,720000,2021-05-29 08:36:41 UTC,completed,4
8508,83667,6,2200000,2021-10-03 05:41:06 UTC,completed,4
6215,61605,6,3000000,2021-05-02 15:36:21 UTC,completed,4
14060,140495,6,130000,2022-04-30 15:45:55 UTC,completed,4
2463,22936,6,1995000,2020-10-09 14:14:01 UTC,completed,4
7712,75449,1,2250000,2021-08-06 23:04:02 UTC,completed,4
1098,11438,1,530000,2020-06-19 21:13:19 UTC,completed,4
3420,35897,1,2460000,2020-12-09 19:24:52 UTC,completed,4
1372,13619,1,1520000,2020-07-12 17:17:05 UTC,completed,4
10149,101262,1,410000,2021-11-22 07:36:25 UTC,completed,4
499,6020,1,570000,2020-04-13 04:28:33 UTC,completed,4
17253,166589,1,1370000,2022-10-20 02:35:53 UTC,completed,4
14970,147267,1,130000,2022-06-12 09:09:03 UTC,completed,4
9841,97775,1,2155000,2021-11-13 17:06:48 UTC,completed,4
982,10459,1,1835000,2020-06-07 20:12:40 UTC,completed,4
16330,157277,2,320000,2022-09-03 23:10:46 UTC,completed,4
8469,83245,2,1440000,2021-10-02 01:18:55 UTC,completed,4
1836,17320,2,575000,2020-08-23 03:53:45 UTC,completed,4
12379,124897,2,1800000,2022-02-13 15:15:19 UTC,completed,4
2973,29844,2,1085000,2020-11-12 07:49:54 UTC,completed,4
2004,18581,2,1020000,2020-09-05 09:40:36 UTC,completed,4
1638,15734,2,710000,2020-08-05 16:19:23 UTC,completed,4
5347,54151,2,560000,2021-03-17 06:08:59 UTC,completed,4
3994,42890,2,1690000,2021-01-12 18:43:54 UTC,completed,4
1963,18318,2,600000,2020-09-02 18:31:29 UTC,completed,4
433,5385,2,3000000,2020-04-05 13:52:43 UTC,completed,4
532,6385,2,2220000,2020-04-18 14:57:32 UTC,completed,4
8182,80375,3,2240000,2021-09-12 09:39:48 UTC,completed,4
334,4297,3,2205000,2020-03-19 19:49:56 UTC,completed,4
12992,131127,3,445000,2022-03-12 13:47:31 UTC,completed,4
5801,57887,3,2705000,2021-04-08 08:24:10 UTC,completed,4
2417,22311,3,550000,2020-10-05 06:01:20 UTC,completed,4
12595,126945,3,1200000,2022-02-21 19:27:33 UTC,completed,4
5723,57219,3,2800000,2021-04-04 07:34:28 UTC,completed,4
8414,82727,3,570000,2021-09-27 23:31:08 UTC,completed,4
2823,27898,3,975000,2020-11-02 17:16:27 UTC,completed,4
18117,177728,3,100000,2022-11-20 22:05:32 UTC,completed,4
18949,188015,3,590000,2022-12-22 15:19:33 UTC,completed,4
7655,74734,3,1550000,2021-08-01 10:18:28 UTC,completed,4
14834,146303,3,120000,2022-06-06 01:16:43 UTC,completed,4
1164,12003,3,2775000,2020-06-25 19:18:03 UTC,completed,4
3100,31752,3,2135000,2020-11-21 09:31:43 UTC,completed,4
7620,74407,3,1985000,2021-07-30 08:30:16 UTC,completed,4
6023,59954,4,1920000,2021-04-21 19:28:55 UTC,completed,4
2190,20077,4,2400000,2020-09-19 07:21:53 UTC,completed,4
12536,126472,4,445000,2022-02-20 09:49:33 UTC,completed,4
5654,56646,4,1735000,2021-03-30 20:41:30 UTC,completed,4
14599,144532,4,2490000,2022-05-26 03:30:07 UTC,completed,4
7121,69395,4,505000,2021-06-24 06:42:01 UTC,completed,4
4707,48758,4,1250000,2021-02-15 03:38:14 UTC,completed,4
3500,37269,4,1815000,2020-12-14 20:37:53 UTC,completed,4
18005,176159,4,1100000,2022-11-17 19:39:44 UTC,completed,4
16067,155443,5,905000,2022-08-17 21:02:29 UTC,completed,4
19082,189791,5,1235000,2022-12-27 06:36:04 UTC,completed,4
3054,31107,5,2375000,2020-11-17 20:10:34 UTC,completed,4
12630,127368,5,1220000,2022-02-23 20:42:24 UTC,completed,4
13390,135199,6,2240000,2022-03-29 12:26:43 UTC,completed,4
19013,188893,6,425000,2022-12-25 07:35:36 UTC,completed,4
11753,118301,6,2665000,2022-01-15 14:47:31 UTC,completed,4
6313,62349,6,510000,2021-05-08 10:51:39 UTC,completed,4
9356,92643,6,2750000,2021-10-30 11:01:28 UTC,completed,4
5841,58255,6,2195000,2021-04-10 21:28:11 UTC,completed,4
7207,70064,6,915000,2021-06-27 14:43:58 UTC,completed,4
12340,124484,6,1000000,2022-02-12 16:34:21 UTC,completed,4
3737,40560,6,2300000,2020-12-28 20:55:28 UTC,completed,4
5282,53535,6,860000,2021-03-14 02:15:03 UTC,completed,4
6825,66945,6,2780000,2021-06-08 05:51:20 UTC,completed,4
16450,158101,6,720000,2022-09-11 09:26:09 UTC,completed,4
7247,70441,6,1700000,2021-06-30 01:34:55 UTC,completed,4
18059,176801,6,2190000,2022-11-19 13:58:23 UTC,completed,4
10805,108365,6,35000,2021-12-12 13:42:48 UTC,completed,4
13957,139670,6,35000,2022-04-24 22:18:51 UTC,completed,4
16670,159574,6,1410000,2022-09-24 18:06:57 UTC,completed,4
1794,17008,6,2700000,2020-08-19 06:56:14 UTC,completed,4
5433,54854,1,1065000,2021-03-21 08:31:07 UTC,completed,4
14305,142264,1,1000000,2022-05-11 14:23:07 UTC,completed,4
12669,127762,2,2685000,2022-02-26 00:37:42 UTC,completed,4
16487,158341,2,1500000,2022-09-13 05:55:38 UTC,completed,4
4669,48448,2,145000,2021-02-14 06:49:26 UTC,completed,4
9168,90571,2,2235000,2021-10-23 20:12:52 UTC,completed,4
10524,105269,2,815000,2021-12-04 16:33:17 UTC,completed,4
12178,122611,2,2500000,2022-02-04 23:58:32 UTC,completed,4
6374,62907,2,1070000,2021-05-11 18:57:36 UTC,completed,4
15515,151524,2,2115000,2022-07-11 09:57:24 UTC,completed,4
4173,44400,2,2230000,2021-01-22 17:58:13 UTC,completed,4
4938,50904,2,1355000,2021-02-27 14:36:06 UTC,completed,4
4225,44952,3,1120000,2021-01-25 09:21:54 UTC,completed,4
11553,116111,3,3380000,2022-01-05 15:56:45 UTC,completed,4
1707,16305,3,1705000,2020-08-11 18:30:25 UTC,completed,4
19033,189152,3,2665000,2022-12-25 13:32:48 UTC,completed,4
4064,43542,3,1875000,2021-01-17 04:32:13 UTC,completed,4
1128,11689,3,2620000,2020-06-21 15:14:32 UTC,completed,4
5837,58241,3,580000,2021-04-10 19:41:32 UTC,completed,4
13815,138579,3,1155000,2022-04-18 17:15:57 UTC,completed,4
10210,101874,3,205000,2021-11-24 18:56:00 UTC,completed,4
4603,47833,3,2850000,2021-02-10 21:12:19 UTC,completed,4
4342,45793,3,1815000,2021-01-31 06:39:45 UTC,completed,4
7380,71830,3,1495000,2021-07-11 05:07:01 UTC,completed,4
3410,35772,3,630000,2020-12-09 03:31:16 UTC,completed,4
2263,20677,4,960000,2020-09-24 11:54:27 UTC,completed,4
13534,136461,4,1320000,2022-04-06 05:57:27 UTC,completed,4
10738,107630,4,3080000,2021-12-11 10:36:24 UTC,completed,4
76,1039,4,1330000,2020-01-12 18:29:39 UTC,completed,4
13099,132230,4,220000,2022-03-16 21:00:06 UTC,completed,4
7150,69628,4,1020000,2021-06-26 03:31:21 UTC,completed,4
4834,49964,4,1820000,2021-02-21 18:04:07 UTC,completed,4
7740,75761,4,570000,2021-08-08 14:58:41 UTC,completed,4
12721,128261,4,1060000,2022-02-27 11:45:40 UTC,completed,4
10117,100967,4,185000,2021-11-21 15:15:58 UTC,completed,4
2522,23879,4,600000,2020-10-13 11:36:48 UTC,completed,4
14641,144881,4,705000,2022-05-28 12:00:42 UTC,completed,4
16199,156330,5,1930000,2022-08-26 03:18:23 UTC,completed,4
19103,190042,5,1555000,2022-12-28 06:13:29 UTC,completed,4
12348,124542,5,200000,2022-02-12 19:53:55 UTC,completed,4
9667,96093,5,1000000,2021-11-08 02:52:54 UTC,completed,4
6774,66442,5,2140000,2021-06-05 16:24:22 UTC,completed,4
2362,21598,5,300000,2020-10-02 19:43:08 UTC,completed,4
16481,158305,6,2250000,2022-09-12 20:12:32 UTC,completed,4
1722,16424,6,2900000,2020-08-13 00:42:32 UTC,completed,4
9889,98426,6,105000,2021-11-14 15:33:04 UTC,completed,4
13375,135030,6,275000,2022-03-28 14:13:57 UTC,completed,4
11994,120639,6,1075000,2022-01-26 07:13:10 UTC,completed,4
9832,97700,6,2920000,2021-11-13 14:06:24 UTC,completed,4
4572,47603,6,1020000,2021-02-09 08:21:06 UTC,completed,4
108,1467,6,2140000,2020-01-25 20:18:06 UTC,completed,4
12399,125070,6,1500000,2022-02-14 05:00:22 UTC,completed,4
13327,134507,6,1500000,2022-03-27 01:55:25 UTC,completed,4
5244,53271,6,1585000,2021-03-13 00:17:50 UTC,completed,4
15057,147876,6,1915000,2022-06-15 21:30:20 UTC,completed,4
4570,47597,6,1200000,2021-02-09 07:38:36 UTC,completed,4
13811,138559,6,1700000,2022-04-18 13:15:05 UTC,completed,4
5080,52001,6,270000,2021-03-05 22:21:00 UTC,completed,4
15266,149489,6,1550000,2022-06-26 02:38:32 UTC,completed,4
14453,143396,6,1795000,2022-05-18 17:28:03 UTC,completed,4
13615,137163,6,600000,2022-04-10 13:03:43 UTC,completed,4
12551,126597,6,205000,2022-02-20 13:55:11 UTC,completed,4
2536,24061,6,1900000,2020-10-14 15:32:15 UTC,completed,4
15257,149434,6,705000,2022-06-25 18:57:53 UTC,completed,4
13395,135268,6,3350000,2022-03-29 23:51:43 UTC,completed,4
14116,140961,6,2870000,2022-05-03 06:14:07 UTC,completed,4
6725,66062,6,1430000,2021-06-03 06:22:38 UTC,completed,4
10764,107934,6,1430000,2021-12-11 23:19:00 UTC,completed,4
6924,67790,1,1210000,2021-06-13 16:28:40 UTC,completed,4
17378,168239,1,15000,2022-10-24 18:42:45 UTC,completed,4
7337,71425,1,35000,2021-07-07 19:18:04 UTC,completed,4
18807,186394,1,2870000,2022-12-17 20:35:15 UTC,completed,4
7772,76169,2,2400000,2021-08-12 07:25:06 UTC,completed,4
16688,159700,2,2250000,2022-09-25 12:25:10 UTC,completed,4
4811,49745,2,490000,2021-02-21 06:16:33 UTC,completed,4
14124,140988,2,660000,2022-05-03 11:26:28 UTC,completed,4
4174,44402,2,2185000,2021-01-22 18:10:46 UTC,completed,4
7574,73948,2,350000,2021-07-26 00:43:29 UTC,completed,4
6741,66186,2,1320000,2021-06-04 05:22:20 UTC,completed,4
12493,126076,2,1320000,2022-02-19 07:48:36 UTC,completed,4
6973,68193,2,1275000,2021-06-16 14:42:53 UTC,completed,4
2257,20639,2,1860000,2020-09-23 21:09:20 UTC,completed,4
17292,167066,2,1860000,2022-10-21 19:34:24 UTC,completed,4
18558,183337,2,600000,2022-12-08 00:22:46 UTC,completed,4
2845,28032,2,2925000,2020-11-03 12:55:07 UTC,completed,4
13146,132706,2,770000,2022-03-19 10:32:39 UTC,completed,4
13183,133062,3,2975000,2022-03-20 10:25:09 UTC,completed,4
8407,82684,3,2015000,2021-09-27 13:53:11 UTC,completed,4
13621,137193,3,200000,2022-04-10 14:28:42 UTC,completed,4
14035,140307,3,1320000,2022-04-29 11:42:51 UTC,completed,4
5527,55726,3,360000,2021-03-26 16:41:50 UTC,completed,4
4960,51019,3,210000,2021-02-28 03:58:02 UTC,completed,4
1931,18104,3,2930000,2020-08-30 13:52:53 UTC,completed,4
2107,19405,3,540000,2020-09-12 16:45:14 UTC,completed,4
19085,189839,3,2150000,2022-12-27 11:33:28 UTC,completed,4
15533,151615,3,2000000,2022-07-12 07:04:49 UTC,completed,4
4736,49048,3,805000,2021-02-17 06:50:21 UTC,completed,4
6836,67019,3,805000,2021-06-08 20:47:46 UTC,completed,4
7128,69432,3,805000,2021-06-24 14:55:16 UTC,completed,4
2014,18671,3,1530000,2020-09-05 19:49:31 UTC,completed,4
1819,17158,3,1455000,2020-08-21 04:52:52 UTC,completed,4
13867,138976,3,420000,2022-04-21 05:34:54 UTC,completed,4
12427,125346,3,100000,2022-02-15 17:55:54 UTC,completed,4
3526,37638,3,2105000,2020-12-17 06:11:09 UTC,completed,4
11030,110744,3,665000,2021-12-19 11:05:47 UTC,completed,4
2063,19026,3,675000,2020-09-08 12:44:18 UTC,completed,4
16559,158853,3,375000,2022-09-18 07:19:32 UTC,completed,4
6949,68058,3,620000,2021-06-15 09:03:45 UTC,completed,4
4310,45594,3,865000,2021-01-30 08:44:30 UTC,completed,4
14782,145926,3,2635000,2022-06-04 16:44:32 UTC,completed,4
1461,14333,4,800000,2020-07-20 15:42:42 UTC,completed,4
15969,154677,4,405000,2022-08-10 05:17:28 UTC,completed,4
16678,159639,4,2005000,2022-09-25 07:49:28 UTC,completed,4
7467,72783,4,490000,2021-07-18 06:57:37 UTC,completed,4
3970,42632,4,200000,2021-01-10 20:07:05 UTC,completed,4
5554,55889,4,680000,2021-03-27 10:39:25 UTC,completed,4
3226,33445,4,945000,2020-11-28 20:52:14 UTC,completed,4
13468,135938,4,1200000,2022-04-03 10:09:32 UTC,completed,4
1222,12454,4,2160000,2020-06-29 13:10:10 UTC,completed,4
15595,151993,4,260000,2022-07-16 12:55:02 UTC,completed,4
6629,65138,4,770000,2021-05-27 19:53:51 UTC,completed,4
11828,119128,4,140000,2022-01-19 05:13:56 UTC,completed,4
6231,61745,5,1440000,2021-05-03 12:00:27 UTC,completed,4
6332,62592,5,1375000,2021-05-09 13:35:07 UTC,completed,4
4018,43125,5,1000000,2021-01-14 08:31:41 UTC,completed,4
13756,138151,5,1500000,2022-04-16 23:54:34 UTC,completed,4
7509,73336,5,1585000,2021-07-21 22:21:52 UTC,completed,4
9425,93495,5,1105000,2021-11-01 06:10:53 UTC,completed,4
6717,65960,5,440000,2021-06-02 10:41:45 UTC,completed,4
6729,66103,5,2700000,2021-06-03 13:31:56 UTC,completed,4
12352,124611,5,2380000,2022-02-13 03:56:53 UTC,completed,4
13196,133185,5,75000,2022-03-20 14:31:41 UTC,completed,4
8917,87930,6,1440000,2021-10-16 08:59:58 UTC,completed,4
12578,126813,6,330000,2022-02-21 03:28:57 UTC,completed,4
7184,69870,6,3050000,2021-06-27 02:56:41 UTC,completed,4
1430,14083,6,2815000,2020-07-18 17:17:35 UTC,completed,4
4580,47664,6,1140000,2021-02-09 18:55:05 UTC,completed,4
13168,132925,6,3060000,2022-03-20 04:11:21 UTC,completed,4
7358,71648,6,1395000,2021-07-10 01:07:22 UTC,completed,4
12367,124793,6,1800000,2022-02-13 12:09:36 UTC,completed,4
6351,62727,6,1960000,2021-05-10 04:32:08 UTC,completed,4
13141,132648,6,1650000,2022-03-19 08:08:56 UTC,completed,4
2762,27079,6,4050000,2020-10-30 06:00:30 UTC,completed,4
2493,23319,6,3835000,2020-10-11 07:31:26 UTC,completed,4
660,7588,6,2000000,2020-05-04 00:28:46 UTC,completed,4
1625,15661,6,570000,2020-08-04 16:14:47 UTC,completed,4
11717,117874,6,175000,2022-01-13 18:52:44 UTC,completed,4
3198,33040,6,900000,2020-11-27 08:43:38 UTC,completed,4
10335,103019,6,1155000,2021-11-28 01:41:44 UTC,completed,4
214,2813,6,195000,2020-02-23 07:48:21 UTC,completed,4
11795,118760,6,2125000,2022-01-16 22:38:52 UTC,completed,4
13884,139074,6,2530000,2022-04-21 20:29:50 UTC,completed,4
4850,50102,6,450000,2021-02-22 12:25:57 UTC,completed,4
15399,150592,6,2135000,2022-07-03 12:34:36 UTC,completed,4
10106,100833,6,1495000,2021-11-21 12:09:11 UTC,completed,4
5062,51813,6,2060000,2021-03-04 17:21:12 UTC,completed,4
7591,74148,6,300000,2021-07-28 00:43:04 UTC,completed,4
17748,172969,6,1505000,2022-11-07 13:40:40 UTC,completed,4
3962,42582,6,790000,2021-01-10 15:58:50 UTC,completed,4
2255,20621,1,90000,2020-09-23 16:19:54 UTC,completed,4
15920,154352,1,100000,2022-08-07 09:30:51 UTC,completed,4
13934,139442,1,110000,2022-04-24 09:01:36 UTC,completed,4
4216,44897,1,1100000,2021-01-24 22:52:35 UTC,completed,4
3492,37189,2,415000,2020-12-14 08:55:13 UTC,completed,4
14291,142126,2,1300000,2022-05-10 12:07:22 UTC,completed,4
12174,122578,2,2505000,2022-02-04 20:13:12 UTC,completed,4
11135,111766,2,905000,2021-12-21 20:43:05 UTC,completed,4
1521,14817,2,350000,2020-07-26 10:49:03 UTC,completed,4
14870,146581,2,2910000,2022-06-07 22:11:30 UTC,completed,4
9658,95991,2,200000,2021-11-07 20:04:45 UTC,completed,4
11605,116660,2,445000,2022-01-08 10:08:18 UTC,completed,4
8701,85568,2,1980000,2021-10-09 04:04:47 UTC,completed,4
6365,62864,2,1030000,2021-05-11 12:34:01 UTC,completed,4
12382,124919,2,4880000,2022-02-13 15:59:57 UTC,completed,4
2102,19376,2,720000,2020-09-12 13:45:47 UTC,completed,4
15321,149919,2,2170000,2022-06-27 22:42:20 UTC,completed,4
4673,48464,2,1850000,2021-02-14 07:46:06 UTC,completed,4
1859,17478,2,1400000,2020-08-24 05:45:36 UTC,completed,4
4344,45795,2,1260000,2021-01-31 06:50:18 UTC,completed,4
15311,149848,3,800000,2022-06-27 09:16:17 UTC,completed,4
11266,113149,3,820000,2021-12-26 04:55:30 UTC,completed,4
4263,45242,3,2345000,2021-01-27 13:15:43 UTC,completed,4
16357,157465,3,595000,2022-09-04 17:54:51 UTC,completed,4
16936,162421,3,115000,2022-10-07 13:07:25 UTC,completed,4
11555,116113,3,200000,2022-01-05 16:31:16 UTC,completed,4
11122,111621,3,3750000,2021-12-21 12:02:17 UTC,completed,4
14663,144987,3,5230000,2022-05-28 23:17:38 UTC,completed,4
2458,22877,3,195000,2020-10-09 04:21:11 UTC,completed,4
3010,30399,3,2850000,2020-11-14 19:02:39 UTC,completed,4
12164,122457,3,3020000,2022-02-04 05:41:18 UTC,completed,4
12057,121290,3,1900000,2022-01-29 12:27:27 UTC,completed,4
5408,54656,3,1025000,2021-03-20 13:47:32 UTC,completed,4
10321,102879,3,395000,2021-11-27 16:59:55 UTC,completed,4
5278,53512,3,715000,2021-03-13 23:43:50 UTC,completed,4
9872,98212,4,2400000,2021-11-14 11:08:28 UTC,completed,4
10590,106040,4,510000,2021-12-05 19:09:15 UTC,completed,4
2476,23096,4,3635000,2020-10-10 11:24:48 UTC,completed,4
718,8166,4,4260000,2020-05-11 09:04:45 UTC,completed,4
18856,186953,5,500000,2022-12-18 17:06:00 UTC,completed,4
1712,16321,5,3845000,2020-08-11 21:48:37 UTC,completed,4
13814,138577,5,1390000,2022-04-18 17:07:28 UTC,completed,4
10023,99974,5,35000,2021-11-20 01:07:54 UTC,completed,4
13376,135050,5,1720000,2022-03-28 18:04:16 UTC,completed,4
5177,52844,5,2700000,2021-03-10 02:31:31 UTC,completed,4
1682,16089,6,960000,2020-08-09 11:07:59 UTC,completed,4
2061,19019,6,1930000,2020-09-08 11:54:34 UTC,completed,4
14554,144230,6,3530000,2022-05-23 12:27:18 UTC,completed,4
734,8282,6,650000,2020-05-13 04:33:52 UTC,completed,4
8155,80099,6,755000,2021-09-10 18:41:06 UTC,completed,4
4288,45417,6,200000,2021-01-28 19:36:11 UTC,completed,4
10219,101908,6,1085000,2021-11-24 20:26:04 UTC,completed,4
15996,154889,6,1170000,2022-08-12 20:03:14 UTC,completed,4
178,2376,6,2000000,2020-02-15 04:17:04 UTC,completed,4
17271,166870,6,2800000,2022-10-21 03:47:30 UTC,completed,4
13309,134320,6,1040000,2022-03-26 12:15:45 UTC,completed,4
18469,182139,6,720000,2022-12-04 12:01:21 UTC,completed,4
10124,101004,6,1850000,2021-11-21 16:08:02 UTC,completed,4
6254,61897,6,1380000,2021-05-04 19:01:39 UTC,completed,4
1253,12681,6,4100000,2020-07-03 11:15:01 UTC,completed,4
17567,170693,6,900000,2022-11-01 06:55:33 UTC,completed,4
4311,45604,6,580000,2021-01-30 09:37:30 UTC,completed,4
7870,77132,6,1155000,2021-08-19 20:47:18 UTC,completed,4
16635,159308,6,1155000,2022-09-22 00:46:47 UTC,completed,4
45,621,6,2200000,2019-12-30 17:55:08 UTC,completed,4
12665,127703,6,1645000,2022-02-25 17:22:14 UTC,completed,4
14580,144393,6,1890000,2022-05-24 21:15:48 UTC,completed,4
14661,144975,6,300000,2022-05-28 21:53:53 UTC,completed,4
14485,143643,6,310000,2022-05-20 13:05:04 UTC,completed,4
14001,140027,1,660000,2022-04-27 11:31:58 UTC,completed,4
2643,25518,1,500000,2020-10-22 06:58:56 UTC,completed,4
17423,168855,1,230000,2022-10-27 00:39:06 UTC,completed,4
11588,116434,1,100000,2022-01-07 06:42:46 UTC,completed,4
7014,68605,1,780000,2021-06-19 12:11:23 UTC,completed,4
4677,48550,2,2560000,2021-02-14 11:29:29 UTC,completed,4
6711,65872,2,180000,2021-06-01 14:58:35 UTC,completed,4
6443,63564,2,510000,2021-05-16 12:19:21 UTC,completed,4
3373,35341,2,605000,2020-12-06 18:15:57 UTC,completed,4
13444,135757,2,2940000,2022-04-02 13:32:13 UTC,completed,4
8292,81484,2,1690000,2021-09-19 14:45:53 UTC,completed,4
6590,64883,2,2670000,2021-05-25 20:46:24 UTC,completed,4
2098,19336,2,1005000,2020-09-12 10:09:15 UTC,completed,4
6206,61526,3,800000,2021-05-02 11:31:11 UTC,completed,4
8956,88303,3,2645000,2021-10-17 06:27:40 UTC,completed,4
4359,45987,3,820000,2021-01-31 18:05:39 UTC,completed,4
4494,47028,3,425000,2021-02-07 01:23:29 UTC,completed,4
17568,170720,3,4680000,2022-11-01 10:26:56 UTC,completed,4
1440,14183,3,285000,2020-07-19 10:05:03 UTC,completed,4
1410,13878,3,1565000,2020-07-15 21:59:40 UTC,completed,4
18764,185804,3,1095000,2022-12-15 19:26:01 UTC,completed,4
12230,123258,3,1660000,2022-02-06 16:25:46 UTC,completed,4
9278,91750,3,1500000,2021-10-27 05:36:31 UTC,completed,4
6592,64894,3,2150000,2021-05-25 21:48:19 UTC,completed,4
6324,62484,3,1050000,2021-05-09 06:29:59 UTC,completed,4
7739,75720,3,2115000,2021-08-08 12:06:08 UTC,completed,4
13578,136809,3,35000,2022-04-08 22:07:29 UTC,completed,4
12305,124103,3,525000,2022-02-11 03:08:53 UTC,completed,4
5807,57920,3,2445000,2021-04-08 17:16:58 UTC,completed,4
12434,125437,3,685000,2022-02-16 04:57:46 UTC,completed,4
10262,102301,3,3575000,2021-11-26 06:46:24 UTC,completed,4
15802,153592,3,2615000,2022-07-31 04:40:07 UTC,completed,4
11900,119822,3,2380000,2022-01-22 17:26:12 UTC,completed,4
12895,130179,3,1100000,2022-03-07 06:39:57 UTC,completed,4
2567,24536,3,2785000,2020-10-17 13:21:43 UTC,completed,4
6245,61837,3,2390000,2021-05-04 06:19:29 UTC,completed,4
3860,41675,4,1705000,2021-01-04 19:50:02 UTC,completed,4
7213,70099,4,510000,2021-06-27 16:50:34 UTC,completed,4
10204,101811,4,520000,2021-11-24 13:15:57 UTC,completed,4
5742,57391,4,4050000,2021-04-04 16:30:09 UTC,completed,4
4965,51067,4,3335000,2021-02-28 08:14:30 UTC,completed,4
13588,136933,4,220000,2022-04-09 14:25:46 UTC,completed,4
3501,37272,4,955000,2020-12-14 20:51:33 UTC,completed,4
3693,40094,4,955000,2020-12-27 10:47:29 UTC,completed,4
14007,140129,4,165000,2022-04-28 03:43:39 UTC,completed,4
14352,142629,4,1295000,2022-05-14 02:27:10 UTC,completed,4
6522,64218,4,2030000,2021-05-21 17:39:14 UTC,completed,4
4234,44999,4,1400000,2021-01-25 19:22:35 UTC,completed,4
12614,127195,4,1250000,2022-02-23 04:33:16 UTC,completed,4
15018,147602,4,2220000,2022-06-13 19:41:51 UTC,completed,4
17484,169807,4,150000,2022-10-29 21:08:17 UTC,completed,4
8202,80586,5,1460000,2021-09-13 05:17:09 UTC,completed,4
13954,139660,5,200000,2022-04-24 21:28:27 UTC,completed,4
13717,137839,5,100000,2022-04-14 20:32:59 UTC,completed,4
15134,148480,5,470000,2022-06-19 11:31:59 UTC,completed,4
3241,33691,6,960000,2020-11-29 14:46:37 UTC,completed,4
6338,62625,6,320000,2021-05-09 15:31:45 UTC,completed,4
